1958317	3073526	-967463	1851229	234308
4878000	-1252334	4998863	-4612095	3925417
986437	4803509	-688277	-1353731	-4476172
-1126276	-2897697	880167	4311917	2172250
2350587	-2212219	684922	-944313	-595106
1594284	4013764	3003381	4296385	-730555
-2021919	-4341778	-3691036	3004553	997706
-4228480	-3083844	-2922008	4037197	2351352
-3732770	2036890	-3313023	1435491	-2461515
656384	-2151840	2825721	-1572690	-254172
914892	-1274381	4695265	-4965121	4582866
3423105	3197859	4195204	-3307156	3752701
913631	628679	1328461	-4967483	693047
-1694233	4022362	-772804	-4479266	3955017
-4202174	-986087	-1635470	-4449519	110234
-4818711	-4881496	3255123	-2507333	2823066
4210982	4778075	-414331	1737071	-195466
-1057203	1399574	-1961948	4724398	4184728
2163717	-771515	3897900	2443232	717152
-3361392	-820564	-1187124	4176809	1129879
-1557036	-332919	-950275	4850294	4977809
300678	4329005	549714	33934	-3628825
824499	-4315984	601845	2655151	-2747320
-495710	-4948856	-868044	-3644195	-479295
468706	482700	-3049704	-1266482	-4504807
3837208	4436719	2839796	-2778755	2063838
3150037	-4281424	1586743	2201609	4678853
-66023	4116046	-1898232	3719632	-1958109
-3140150	-3690126	-161875	771994	1714400
3084471	2863895	-1939790	-2634657	-3038956
-388297	-1889792	-32318	-743703	3794505
-3867078	1596717	3968492	-1939912	4636729
3676459	-1647340	-4907527	-2973318	2276926
-3094074	3935975	-2591339	-152842	-2632325
2790032	-3245139	618737	1027583	4163069
-2233583	303536	4228465	1766998	4423431
-4755177	898621	-3034006	-3113605	3330757
-4408449	529737	1251768	4524698	-3556125
-4733261	573406	2739067	-2743131	1145767
1514096	4083200	-4118413	2610352	4248225
-2057579	-1142934	-3614134	2644122	3114391
-277552	4757720	-694129	-4412824	3548261
4790851	-4368888	-3468767	-2014058	4645226
2247670	3540651	-4540432	-1431437	4635027
3924244	-2131165	4141906	-4080804	-2494851
1206104	-4309969	-1134277	962430	-4642088
3551036	93992	-4396664	1995714	-3108378
4480745	-1529847	-2319211	-1840873	-4180335
-2654364	-2835384	2371127	-1374445	1204289
4029732	2585708	-527367	3238252	3092494
1681020	4693382	-3836733	4885387	-995908
-4500400	1914671	-2541332	-1039888	2055677
1343306	-1838221	-4581968	2311783	-2246746
-4830726	-2742375	4846718	-2852277	-796642
1777412	4712065	-2720961	-4378168	-2274831
-2754689	-4946993	1668908	4150480	-174691
-2131193	4572616	-292631	3766387	294873
-1586904	1242591	2681313	-1680398	4457267
4272187	-1712360	3758987	1675204	-974246
-1039118	1177542	-2222699	-3905280	-2307293
215125	4521119	-1921696	7266	3679139
2755313	-3144899	42608	-1590907	636570
-3537487	250942	267198	-1991821	524015
2273551	2004464	-963940	3341992	1128892
2033707	183644	-3543371	-1839798	-4729952
-8111	-1136897	865761	-2794435	-3947415
2181623	-3050464	-2167484	4395278	1509223
-4298846	4374724	-4263015	-199343	-2015750
-588496	-3901855	2349188	4819935	-3395790
3515712	-1406473	250801	1584596	1701749
4192461	-3972277	3075642	-920773	4134680
4693080	1847470	60042	-658366	-4096915
1339963	3158149	-1949358	1014990	-267465
-3332005	2399553	3387422	3381373	-3964449
4884455	1078199	2113964	3295589	-4275599
1465829	4639758	-1961285	-4386565	-2109137
-3005248	145691	1995704	-2464162	-1036871
3658503	4621062	3378895	-203898	-1096080
2411337	-722790	-4934651	188926	3579622
-4518133	3821362	3654686	-2612064	-2523553
-1168445	-4864855	4865007	-3110243	-4106856
258733	2511929	1905264	3625192	283657
-662116	-4448926	913794	2924633	4034571
1699719	4902199	136140	-2863982	-1468587
1888785	2678364	1813485	4878970	923112
-1311329	-868171	3625721	688766	-925288
416376	-3151614	-2298612	-4620643	2693882
-3601456	-190531	-3765255	3459392	995813
-946254	-3778050	-1581340	1718113	557360
330561	-1007413	-808113	-646293	3359204
4524296	351382	2846325	2490132	4093131
4205357	-3849479	3081364	-591511	1881247
2508282	2806119	4089449	-3224922	-2767997
-3925301	-2110665	-4195820	-1763291	1539889
-4791030	-2415344	731462	-504060	-2177096
787376	3397846	3078188	1238801	524957
-362036	1670740	-3876205	3701700	-26209
3771465	1415449	4532426	-3167559	4104256
2493111	-1502643	4360197	-4580559	-710091
-60437	3206669	-4884213	3917199	955618
4160802	2770764	-2196507	-1243066	2790976
3244569	-1383558	-1922645	1160405	3498006
2719142	-3991680	1317732	1091170	-559662
-4071398	-3484204	2150313	-3453177	1034508
-3946052	3425893	-3581666	-2707939	-51662
4463461	-2189363	573957	2871456	4838627
3680534	1410927	-2272293	-3124879	3892601
-3283394	-3512757	1517799	-581939	1471139
2120684	3969344	-2323632	-4420860	-2961935
-3439298	4233970	1069537	-3995886	3417735
-2611045	3928011	4046319	1572074	3138330
-2583682	-3913046	-4893429	-1856263	2407464
-3965440	-2017104	869873	-2315765	2799518
2638521	-145051	-4470740	453663	4869001
-1519928	1018916	3259213	4407696	1729355
-1473786	-4218076	2923109	1379984	87257
1731096	2142130	-290107	-589465	-450579
-3188543	-2548025	2271525	3074331	-3700887
-633110	4559728	1781069	-413530	-4104342
629437	4251058	3049033	4753656	1361458
-2170938	4342353	-6801	1680578	-4281474
-2016220	4770403	3530248	1332911	-1852247
866936	483380	-2066689	-1461713	4002184
4600890	-2571963	3011100	4392386	2430915
3892673	-1290025	-808097	-3448723	-2392706
-3785758	1407492	629745	-2406075	3022112
-1274444	4693675	294911	2814226	-394670
-525525	-4699139	3565236	-634027	3704827
-4836865	-639105	217911	1899185	-1392072
576769	3291957	3678055	291459	4773018
3499115	-2850608	3200889	1449490	-871166
2222614	-2943869	-3656786	-1105216	-4973241
-1973140	-488822	3594759	-1111080	-3505245
3803645	4774326	-1060087	-1576820	210739
2399921	2965552	2620011	-2369277	-402570
1626682	-4245852	306103	-960991	-320002
-13816	2332904	2247477	4853217	19398
-4247123	4240390	-4077379	-1237516	2806328
978619	2841652	1672542	-3653616	-1011050
-3886471	-2411348	-2779974	2182686	-759039
-3231383	-3524750	3447510	-1541813	84501
528331	3391399	-17763	-126424	2566280
-1015901	2002992	2279380	-2347157	3156699
4509148	1192204	-2645313	-4291893	4805599
1135480	-4163851	4376518	1090050	-1657055
-4235901	-2746525	-1879769	1844137	-1827931
1023402	1276282	-2590352	1899761	3807301
3814851	-2545661	2071254	-4853991	-4266441
-4693481	-4400752	-4683888	-514969	-2779042
1306155	1239393	-2190414	2469540	4837369
536141	3591945	-861358	4007685	4900995
-2094151	-3328400	412910	696848	21131
803264	-4561715	-3210017	2675543	4842753
2342083	-4284199	4737205	-1979086	3208170
4871844	-2612786	4045689	-4421765	2978515
-3289369	2748995	1476226	-2011136	-1618251
4652260	3502530	2876117	3701574	-2429554
4767384	-2137362	693679	-4130112	1924209
-788136	-3125249	1997644	951782	-1020520
2533048	1778851	-4191514	2165987	435916
2487469	1850793	-1741963	1660936	4240643
3452145	4260252	3510326	-88259	4017201
-245935	-2432966	-1479481	-1788784	-1822231
-558525	2442676	1135803	4412114	606345
1720514	-4454665	4123948	301978	1230526
2828250	3213549	-3556903	1985250	-1813201
-2632476	2997957	3672458	1398781	2442079
657066	2695633	709128	2182045	-4211497
-3546815	-2603251	-2023260	-4594564	-4193432
-1000489	367109	4932339	-1151878	1968220
-3229358	-241321	253602	458731	-86826
3126249	-2341628	1664706	-4345801	3041150
-2814893	-4543363	1507108	-1938177	-4462410
933481	4442989	-4326292	85342	8148
-4189073	3988808	3499827	2551510	-2701279
50610	-4818332	-4328433	3985952	-3824929
1255311	-4764399	80500	-4925204	-3575319
2186790	-1034284	3593296	2961511	-1736792
-654628	2343641	-751453	-1562364	576243
4097815	-4858435	1231969	1978166	3371777
-4417704	636745	832695	-3809426	4349668
-2614918	-283669	-1961822	1467228	2421678
1442972	2063237	2831368	-2809980	-4292621
-1291586	2991304	4936509	-4814909	4140070
2397154	-4366195	-792058	1086704	3940739
-410668	-4547735	2323966	-2519529	-1091387
882936	-105902	-869465	4257699	-3939595
-3566399	1744302	1457096	2954369	-1308143
-18266	3939845	4787262	607755	4918402
2426466	1238671	1251103	-3314299	-3381338
-1953786	4390558	2334617	3318906	-2786797
2586811	-2564119	4872434	1137191	3507254
-1933122	4513643	-2929725	-4167344	-46129
-2332938	-1857065	-2391667	224296	-774429
-2760396	2415561	4129420	3261516	486211
-1308966	-3239320	3258543	2852561	-1100692
3579245	-2786221	-3747871	-555317	4510083
-3968312	-1042712	-467743	1917430	3247372
4464511	4482850	2509562	2830916	3171608
2669285	-1204561	2065281	-794322	4566002
-357639	3765417	-2121982	-3954496	2165581
-182378	-3185451	-1255418	-4558314	129354
1334033	-2732420	2313404	-2783971	822933
4287918	-1099437	-78275	-941960	-68580
3508971	-1488790	880853	218762	-4025323
-4485752	2019945	-3200825	-3324782	4682018
1292757	-3331941	3255762	1291860	-857844
2420126	4903265	979514	-3844293	-2091114
-660843	-2232971	4403263	3328783	3117421
-820224	-3655694	3599650	-4168045	-3661422
-2267500	-2488330	2013147	1390967	-2391252
1968933	-3363644	2510327	-4277491	2760092
1607007	4505702	3220734	4775329	-4897660
-3308220	2869391	-1309833	-4841086	2999219
-4286678	2037044	4816577	4559925	-4253728
-2334264	-1736612	-2624531	1312854	-1441813
-1107627	-474430	4680525	-4536908	202514
2596428	-1789134	-4353825	982371	-2602422
1838754	-1683624	3361109	1594193	-592182
28213	1475186	-1509115	1305330	1741876
746531	-1235832	1758424	4458354	-2024414
1528827	-1308602	194374	-1804545	2393565
-409505	-4462793	3432325	4067231	-2855203
1614771	-2822152	-2901736	1741351	925783
-2731227	2857061	4243953	2037697	-345680
-1777027	2722215	-499968	-4434449	-2536014
4598390	-204174	-2262335	1877420	-1525514
2957117	-3206197	4845557	-447613	-1204270
3889092	3856290	934272	-3219630	-2047259
-983059	-2059935	-2418356	-526152	-4794218
3911288	-1624690	4242106	-2826106	-3739141
2104995	-607977	3049197	3803280	2023536
278639	2275469	-2455479	-4517327	-2574640
1083730	-2753680	4915509	-2501648	-4143819
-2589230	-4754806	3467091	-3592271	2959483
-4267184	-2477141	-2584563	-1812971	-1252889
153695	1454881	604415	-1536076	-2316826
-3703086	-4250292	-1749585	-1907951	-4950730
-3856037	644324	-3328835	3135608	3177585
-4415998	-866020	-4766444	767249	-2458900
908778	-3606370	2969213	-618388	-896759
-1047173	-787704	471147	4281150	3722742
3044197	3362442	1803932	4378546	2647376
-519329	-2033864	4956632	-2958097	-4408676
3541381	-2446436	4650869	-3901397	-1149574
2204628	1722328	-3393146	2619147	4098332
-3175699	-3341329	3470160	2115947	-3737394
-2281812	2801998	4610406	149081	-3318250
-3315702	2671642	38850	1742160	-411514
3762286	2993298	3065971	4687527	-4448972
2159253	-4162330	-1995668	2267520	-230447
3848611	4362553	118205	4606185	-2176021
-1081107	2390050	3183823	4867547	-1320477
-2026924	66261	-458295	-644956	-4127823
-3996032	1211008	-1757165	-3904808	2537397
888271	-2164852	2747447	-792546	-4912157
3133951	-2332513	-563794	-3735339	-1789215
-1289635	1233060	1436308	3130250	3846691
2542347	1340909	-2111247	-3311410	-3181272
-4244720	3694424	4577238	121311	3713247
3077967	2902956	4505455	-951256	4909243
2045263	2516038	1557236	-822649	311388
4699286	-2484820	2701870	202364	-2485897
1412397	3281496	-2861578	-2044999	2985125
-2159480	-1660867	-3501512	2270785	-3519270
-153360	-2945586	2479586	2903319	1645805
-1894897	2575629	-3003893	4192812	1412770
-2253146	4260910	1386916	260607	4905902
-4822361	2333817	-2086843	581589	402814
2817815	3477548	2349405	-313179	-4205494
-4915239	-808737	-2876942	-3978203	-1382987
-4454878	-2241416	3434570	2035751	393492
-2753378	-4763170	-2690810	-2511805	3599139
-1200172	2579042	3349262	-1332347	1633806
-1938228	3253028	3472477	2729632	-4001742
194148	3423569	3847655	1355309	-4912764
-3168851	-388512	-848713	-3051959	2125407
2703758	-4197607	1405384	1657041	-3294423
-2215916	744238	-2793696	-1709791	1485913
2994487	-1614193	-63677	-1920027	-2634989
-18358	4811138	-2067005	-2289432	-3708833
-4872720	-3861112	-1619683	-4607305	1248912
2341982	-4690761	-4615493	-2434920	3554221
-1024906	-4939194	-822502	-1502928	-1556184
-365215	-2320131	4112756	-3376426	-2140967
-4145020	-1554827	-3414596	2909053	908605
-240232	912173	-4051669	235854	2904984
-314121	-4926528	953877	4060341	-4181098
3928975	893872	4023769	3518620	-4083261
-3165296	-399509	1993133	1349990	15239
-3225412	3049580	-607703	4135819	-3093577
-1997575	-1060128	-4061406	628153	-4155902
248579	-2836682	4340329	-823364	2927602
2536936	-3933716	3254684	2370616	-2467593
-1862661	1063695	3933058	-101455	2691754
-2296055	4199387	2671296	2439064	2611592
2153675	-2137800	923984	-3234756	-555981
3596689	-91299	-1037635	-1382409	1371965
2829455	3932215	2726352	1548878	3934451
2656126	3873651	827240	2916042	750732
-4614986	759700	-2322720	2773761	-1815346
-4121555	-3291449	-927445	-3185588	719705
-3450227	-1722484	-4000520	4515514	1817030
-3550468	-2747579	1530627	3261942	-473709
-1283241	-1997112	-1216628	1543456	-3550042
221165	323968	-3692685	3304642	440243
4704247	-139347	-3216301	1281873	2729091
1043190	-829676	-4093247	-3074427	-2082153
-4448800	4673131	-3490758	4409806	1619401
2131177	914359	-4682896	2717061	-1726841
3595289	-4026699	1963651	3410989	-1335476
4538640	-3055269	152527	504961	3301871
-1497287	-4943290	4727889	4308640	1575751
-2128178	4808716	-1831279	-4922299	2300903
-3222257	-3830674	4230784	-2609123	-1850035
-2241359	-3217387	-2113555	-1983012	4137825
-533484	2456986	-654565	3515460	1986728
946523	2141611	-4562035	4518447	3472622
-3918371	-3382870	-1464588	-4121537	455662
-1369417	-2827649	-1999142	-2254372	-3590502
-2418491	-2314276	-4266881	-4343253	4411603
-1869084	-1169257	-771318	2163860	-686127
-4956396	4591049	236394	-2528578	4137571
4827659	3668197	957182	-3655737	-3028560
-2750368	-3311857	-903209	1226749	2960789
1307245	86085	-605278	1980722	-320812
3350775	-4850935	-224141	4317705	-1207181
967253	2970958	3806414	2129741	-1790508
3472085	1072384	4932923	677079	3889010
1862216	-2029072	-3072145	702999	-2691014
103443	4163213	3863774	1150347	2404306
-2062677	4234553	-735567	4266959	4935395
-2400721	-4144845	-176657	4435246	-602667
3587244	-4147237	-2089447	3045086	2698594
-2450238	-117997	2350446	-952785	626932
-1454630	-4383301	2557430	-1922210	-786583
1139032	-3201283	-3759320	2999666	1613303
1853882	-1992174	-3960755	1238352	-2769296
-377828	-991591	-3185796	1177547	4337391
3861617	-3464800	-3769417	-2274282	4682825
-989603	-3062466	-1777627	-3891075	2326004
3133301	-2596119	4172881	-3077974	3703652
-608954	2476894	-4536860	4914449	3670819
537968	1074425	3226146	-2160901	-1138324
4558205	-697678	4943604	2013636	-3755544
-4216478	2889694	4359885	4133771	387109
-24970	1247412	3809533	-1680880	4988843
2749416	-4244561	-413465	3178203	-262682
2197127	-4229347	-4026189	1596984	-1904506
4347634	-2300778	1395207	-2582560	2883782
-1311642	1705272	4486522	-3577324	1960677
-4734179	2222001	-1282043	-4076793	-1869453
459293	1164207	-4314527	1600854	3392523
675182	-4715370	191892	827045	-2373263
3076613	4677750	217403	-3666102	-4096084
241317	4764673	1196744	3254667	3997779
3611060	-194235	-3353806	122926	-104332
2031596	-4347835	-660827	3186554	-3466327
-2789999	4940190	502011	485906	1361143
-2842780	1457419	-3561350	4906343	-776951
1030137	3368548	-3257232	-1190873	-947862
-2312686	3177972	-3460588	1548570	3331235
-730840	2178236	-2996722	-4295156	-2751993
3787416	1713132	3023936	-1780672	-881820
4282959	-3284110	1145	-3701564	440741
-3671701	1277178	148681	3187163	3738055
-2610508	-1764362	-1317573	-2438018	-2122943
3851265	-1617351	1519673	-969441	3260846
3801280	164307	-4757791	-4170624	3747497
-587985	-3321677	3478012	3279412	-3506301
366133	4646713	-765798	3901796	-3860660
4827235	-190921	2094361	-3539484	3384506
4797819	-2233473	-558430	-3013639	1567660
-3010012	-4999535	-1242228	2863816	4219809
1426547	-2099809	-3439792	-624466	-4580289
-2823782	-555504	2505251	3965962	-2645246
-4388772	-1909996	-1226405	2823319	4288040
4298689	1832523	-2762870	-1468582	-4207512
-145507	1728282	2906931	-4459633	-4463554
4937750	-640730	330446	1747326	4665613
-3935152	2491779	-4200004	3562379	1761227
4523997	878260	-865145	-780643	-3894684
2766265	3095311	-3904886	3753356	2337152
4278628	-2877802	-591383	-3686516	-4971741
-2500119	-2786535	3281196	-3908320	849841
-3921681	-3137735	-240139	1426352	1589118
-4521027	-3200744	-192708	2664942	2453790
229273	4685125	975678	-1019822	2432955
3925032	4715507	-4821968	2529885	784110
-4503577	1117166	-218041	131630	305624
3314239	-3638827	4532567	3879978	860131
3881664	-3567947	-2473995	382751	-3893534
516	2035942	-1025821	-3424591	2579215
-3217235	375653	-2281430	4980648	-2510981
-4198754	-4541756	-705277	-2980849	2306788
172995	-1457026	-1035359	-780250	-571948
1034463	-299432	-2889892	679336	2509569
-1320231	-2950134	-4553289	-1209667	-3936152
4099688	-1178514	337422	-2304751	-1669010
1561514	-4509712	-1716950	-1062002	-1519065
-4695212	-1080984	-2979293	4855946	-4065345
1619016	2842230	1147261	-364989	3720849
3961629	4575716	1879599	2565603	-2477017
2933426	1064931	-3958989	-665424	-3256088
419903	-729848	1691799	-4020343	2077493
-670698	3900868	-3683348	-3240340	4622915
-2015030	2027692	130563	439119	-2050994
-1394150	3182338	2395671	4812854	317416
3913853	-1239816	-1667639	4242037	1836047
993473	-4972571	-1316739	1008572	1395104
-3337043	-712081	-1733950	-916956	-3910276
238376	1360577	3585717	-1131846	2666389
1007860	-2779685	4904717	3531516	-59513
4025715	3565092	-3151335	3903608	-2087648
2732819	-4046445	1823950	4033	-3473378
-4449317	-2137709	-3951505	-1531400	-4023576
-1273191	-4253497	4228787	3043706	3125587
-1720902	-2357844	-4956945	2296716	-1822462
83832	2616449	-922199	1914928	4875866
-4031887	2364209	-4577452	-2154793	3051032
-2766845	-811574	14998	977167	2687212
1330246	-1158072	2630344	1127511	-3951485
3512084	-2231516	4047262	-3977507	-4824390
3658606	-3735212	1001051	-1658917	37214
2232040	4803914	-3207734	-1489910	-2593427
1939765	-2541309	1298280	1531136	-1967796
3265234	-1494942	-196394	2518844	785069
-2436546	27994	1552627	3304807	-3808587
4423354	-3673931	-2258822	-3811309	1786269
3981159	4923905	2019225	4836001	-4544147
-4366677	-4328364	-977944	-2691721	2820360
4486295	365373	484197	1195716	4904895
-1421905	2134496	782954	2928426	-1131291
-3592554	-2721097	2118625	749494	-4235456
-3789055	-1427178	-3027699	-2881133	-4837385
-2192606	2301363	-196248	-1958726	1479685
1566463	-2028331	1110322	-2805088	-1911340
-2944912	4132264	2528452	-170119	2657725
812960	3134689	-4443730	-4957058	-636974
-4940095	2129853	-2146711	-1382956	227055
-1012477	-10911	-4030361	-575524	-4982075
-2027003	-3440563	2618312	-3871191	-3185307
-3694687	-2960841	-1178591	3971252	1359146
1003984	3450943	1130655	2299579	-1082838
2245601	4463505	-2050789	-1972727	1373687
3547559	2760770	-2173028	4343327	-966450
895548	-784289	4080395	774066	147010
-2406208	-3343301	1379026	-1991711	1202485
3318237	-2361694	758712	1662764	-399250
-2532029	2811288	-2260997	1050787	-1328401
112341	882938	-2658778	-3595481	3581329
3886084	-4884071	-4222966	3346948	-1042772
-593636	938137	-648631	-3742116	3501124
-896498	-2579102	-2659891	-4362424	4733920
-1379645	-1007233	-1321802	-4885673	2002155
1887347	4577713	-3270302	3685128	4863990
2897553	2766642	-3142528	4359851	1766782
-818167	-536610	-2398100	3633237	1650602
3191956	663261	-1217113	-4144066	-235249
2427183	4174866	638875	-2536849	4853217
-3444440	2523706	-385157	-1598586	-2020503
1326877	1271327	4003453	2262047	-4750704
926037	2200447	4781026	-2515846	-2860839
1410354	984837	4478103	-1346937	-3929627
-4534603	3210692	-2708179	4201376	738815
-4029606	4495096	-1915352	-1361533	-2699882
4849875	2046834	7171	-2594829	4062959
-3604168	3923517	-2334598	-1019572	-917451
-2689408	-2103741	-2400907	3222915	3327878
-3838745	462489	-1130188	-3572156	-2612752
2229341	-2844584	1320092	111766	-350473
4896186	403631	-1416610	-3653327	2922415
-495673	-320721	-2579209	-222932	1349372
-86221	-1910770	61766	1141550	2599866
-1254754	582199	-1779048	3293797	-928693
160692	-3968689	-1436001	-3973951	1750525
439634	-2555889	-2136754	1342861	488092
-3274414	-1866666	555508	-3368264	4610027
4828706	-1944447	1386690	1651263	2259567
-1690474	389459	-1878910	-4655614	4743804
520255	-2815774	-858810	3508307	-2021918
3193954	-4186703	-200531	2086747	2597921
-1456305	-4212166	3455968	-671878	-4597038
4034951	4070686	3076958	682960	1826295
3362050	-4024504	-4996391	-3578158	-2879370
419120	3866931	3116733	-3954410	1226571
2715314	-4476227	-4299298	-445774	-3375280
2766248	1152565	453778	2213793	2758675
-1432283	-2273094	-1630694	-3259811	-2300580
-2796733	-845171	-768089	4343153	4203209
-211806	3943055	2592466	-3675399	3893842
4548357	-4934754	-3845534	-1001982	-833130
1933881	3784588	2571031	-2132747	-2207221
3375266	-4321757	4015268	-2898686	839470
1093608	4302152	2795695	-815636	-4999417
-951172	4324826	3768091	-276224	-1644214
-3937087	-1372250	1732017	-2493138	1598740
2063626	-1602163	1603706	-1255879	1814715
741170	-1262399	-2763495	-1777868	-3076444
-4518244	969014	592669	811506	-4206357
-3661414	-4536277	-152043	394837	4459283
-4530814	3420631	742813	3603159	4648318
4902889	-611901	-690428	1970176	3147518
1088239	-2117199	2189901	1389543	3333067
-157287	329031	3175194	-1381121	4955073
-46790	4153023	-2036982	1706807	2710369
805710	-1327549	2569915	-2275738	-1814264
1455663	-27231	-2348164	-1559343	1388338
-1178578	-4400102	2634189	2015096	3997671
-1915393	-765562	1936382	-2927629	4566604
1994752	3194195	-4087338	2252680	-4779701
1642252	-4581811	2594035	2355532	-4957939
-662085	-1102413	-2269728	-3723505	-4990297
1822199	-1212364	2307660	3303551	4001352
-2647666	-4974692	3779956	-1936088	4312626
4305240	840427	-4878045	-312352	3649639
651356	3612487	4878940	3512345	3372311
2727794	-31140	3194549	2579825	4511050
-2607268	-282397	-4146483	-4562719	4192626
820791	-4888175	1140352	-2922067	-3907425
3339534	-2176894	4738390	-2399878	-465056
812494	846280	616746	2344594	648674
-209933	3516414	-666623	-2269045	-582512
3432230	-118575	-2205252	-208343	2000159
-3867485	4181845	-656110	-3150420	-4896789
-2540686	-3880149	1763763	2624625	-1618856
529529	-1099818	-2171043	4358671	-101791
4254000	4802445	-3338916	2000666	-3597027
1761332	-2196764	3974008	2906172	-2517840
-2696416	4561945	2396560	998339	-4967181
-4743490	-3227452	4090222	-2194510	-967752
3003429	376916	-4439770	140630	-4940603
580594	-1689796	4652886	3050866	-4750835
4500901	-2380860	-1276893	-1822157	-4283931
-4678576	-4474300	2991921	-4327880	-2804273
1277883	-343980	-446493	-1336826	-3634275
-2163362	866832	2783261	-2871919	3453656
1111549	-3892729	1794014	3610545	-4461100
-1987862	2701530	-387665	-1837529	3484509
-2593628	-2087746	1798290	-893175	-1198685
3540583	-2063556	-2880629	3678543	-2212999
-3027777	4947412	3952104	-3924821	328420
-57028	911666	-2449358	466897	1417803
4175964	-2327423	-3982923	-110880	-4390468
-2473041	-623856	2263455	-4421300	-3532117
-4598873	-1790854	881942	876393	-2064835
-1809525	1819752	-3191327	-1460683	2841820
