7486	9685	4893	8761	8311
1075	5419	5121	9593	1944
4938	363	6492	6921	3497
8961	2483	2657	423	7305
6275	1610	3992	7769	9690
3349	6870	1276	3518	5648
1137	806	9610	7898	1324
3384	8839	3236	8143	7475
5070	2821	9587	8214	491
2412	8314	9934	4537	9782
8692	312	705	8070	1661
2954	403	7733	5990	8697
5610	3183	4742	6158	8432
4470	5999	3086	904	5490
1497	3401	4130	9756	4100
9408	5896	9109	9452	3398
6100	5865	77	5006	5817
3590	5751	5224	5972	4467
2778	9796	7958	1710	7499
5095	308	2152	4973	5073
5620	98	7367	6689	1252
6981	4089	2987	1506	5203
1790	9945	1148	6446	7542
2674	7278	6290	6652	1330
3233	7565	2046	5675	5245
7896	402	3309	7166	1778
8247	2497	1673	9895	8962
7825	3486	7755	4091	1697
6487	6212	2701	4190	400
4891	1437	1651	9621	6183
5969	6918	7367	2658	6396
8994	387	6246	5845	4496
2219	4416	4636	273	4444
2452	1519	6235	2551	9074
2088	6052	2591	5620	5360
6957	9515	7277	2364	4075
4738	8641	7734	9412	5568
9057	7845	3042	9989	2888
7462	6017	7723	3819	160
1553	6406	6767	7393	2100
5916	7143	5666	5728	1380
1099	7817	8051	43	3347
8133	9070	4055	2062	2690
215	6809	7765	30	9768
7979	4941	505	897	7921
2700	8323	2996	3887	5242
9964	9580	6661	6433	1814
2915	1303	1780	1636	7028
2413	9957	4556	8600	8786
7497	8349	6423	9575	9796
6714	5090	953	7935	9610
4736	9288	3612	1826	9040
186	8181	7984	5923	1577
3673	4875	5797	426	9350
3115	2887	2949	1425	9023
6531	692	9316	2334	2866
5430	7631	2323	2736	5732
6852	5563	1692	1953	1550
4677	1424	3089	3985	535
7375	6780	4901	8703	7676
9986	2352	9785	292	1944
8425	1779	5932	2521	4093
2538	7759	8485	4603	5165
8469	8866	1785	2999	1398
9768	8999	9060	3715	3998
4716	5561	363	6	5538
6696	6546	6401	2197	8102
8921	376	1545	4022	6414
5479	6797	2081	273	2951
1265	5483	6268	4209	6358
1927	3210	2769	5321	8843
7512	3898	7229	4506	8834
925	9450	2271	934	2172
2655	7816	7255	5362	9498
2154	9598	938	4437	9593
3411	7842	881	9038	3616
8950	7464	7002	966	2850
9482	6800	4869	8841	1324
9665	4434	1073	8167	4785
1016	9075	3280	3297	8159
2365	6800	1665	3096	8186
7494	1641	2270	2212	2661
6209	5269	3587	9649	8138
4726	9304	1654	7039	1137
6043	4453	6788	112	2204
7801	209	3906	9070	3296
6190	4518	9829	5324	5130
8970	8689	4106	5156	6517
1293	9255	898	9158	2078
5891	8215	6959	2867	2421
2633	8221	6301	9776	8929
3080	2920	779	3427	3225
1060	8395	4334	3659	1242
229	8317	9993	1508	9445
2095	599	1018	7572	5046
8756	9548	7181	1410	5350
2124	9930	1850	825	4217
5141	1739	605	4900	3635
3806	5651	4783	7	1369
7507	9259	6600	4110	6678
6939	1633	5797	6482	4504
9084	4645	2200	5154	2001
8259	7982	3546	1191	8628
8908	4820	5290	293	3258
414	7627	7911	6858	2990
5570	8966	6170	8486	3621
7475	5348	1767	6729	3472
4798	1641	5244	8253	5358
9	1868	5098	6505	8890
6393	30	2782	784	6218
6159	6270	1919	5663	7395
9011	1062	5096	8507	7697
5337	5598	5749	3163	2624
1397	9802	9166	2614	4041
9540	905	4747	8995	1454
7788	1812	5289	1589	1731
5387	8108	7803	3896	8651
2179	8076	5217	4604	1059
6605	9126	4606	458	131
9061	4540	1938	3266	4338
1249	8257	5756	3279	928
2395	8048	1007	713	1362
3495	2503	4542	4847	2300
9844	6821	4609	7975	2775
835	2794	4973	3293	4571
8563	3207	8065	3286	6101
467	5170	7662	2241	6472
9109	4860	634	5176	3618
1871	8751	7029	6879	7541
7773	6880	5485	3754	3421
372	629	2825	8563	7498
3561	8007	2240	7728	4325
515	7989	6443	2133	1337
9881	8311	6976	2314	7854
2158	3861	5356	9159	8266
2870	2970	3910	332	4219
1181	1095	9370	7689	5365
1190	7897	5416	6014	6830
4764	1770	5547	6237	513
3343	1450	6608	2217	1880
5212	8440	7787	1685	8591
7937	5520	5745	1873	1698
5660	2352	7335	1638	3222
1492	5656	1596	2918	1973
1632	4313	6764	9764	5848
5254	338	4171	4505	2214
3144	5178	1547	4692	2168
1371	6657	6197	4735	6748
7111	5625	3653	7445	907
1280	2148	9169	5287	7953
4117	8475	3198	6793	6977
3501	9260	1689	3201	1652
4483	2865	1140	1277	4981
2259	812	4115	5161	4911
8106	413	9712	7347	7316
3106	5313	6162	2140	4988
2111	5352	324	2124	9181
795	2177	5603	8102	7106
9393	5609	1020	4464	1351
8837	9018	5838	7571	6291
3539	7866	3556	8423	2845
8221	6639	1515	4501	5260
8873	7208	7367	8127	5223
5052	6495	9333	4521	8341
104	7893	9643	5636	3985
8043	9726	6291	5013	600
5384	4954	309	5607	2806
9153	3162	2748	2405	8297
7535	227	5682	8691	5170
4213	2332	1244	8426	8658
3279	7867	7141	3708	9900
3811	8508	3065	5272	5519
3606	3692	9928	9395	235
1477	8213	5686	2888	2960
5088	7199	1482	3649	7312
4774	2174	1799	4408	3723
8312	9214	1079	14	723
1966	9203	4956	8085	9146
6036	8244	1485	6773	6822
1087	4940	3034	1000	2124
6281	423	1847	6760	5235
10000	1541	3505	6685	4034
7622	433	8056	5568	505
310	430	3969	872	6675
1245	7062	9946	9048	508
1610	6916	5808	1794	7387
349	2223	1070	1612	4326
8674	7197	5361	152	7783
7407	1410	5877	6388	2767
6010	1488	1012	5204	3897
3612	2626	8858	2002	600
607	2566	855	6825	3165
2981	5330	3709	4389	2510
8537	5513	4599	1208	6842
167	474	8221	6285	6341
7117	6849	6019	1756	6108
2393	7206	5216	3221	1520
5724	4011	3852	4898	1349
7788	6132	4660	6431	4505
1802	5277	8953	4307	6262
3728	5532	4571	6389	4148
4054	7993	1660	5120	5655
7900	7143	3711	1873	2886
2339	621	8376	2908	3688
455	2359	6639	6329	9387
8604	4211	850	7620	6210
4668	5746	4868	6905	327
4690	4822	5004	2953	6730
6303	8580	786	8224	1583
536	4038	9469	394	5834
9134	9980	8361	6560	7616
6624	9967	6815	1270	4805
7950	8592	9746	4964	2181
5913	8869	9343	6929	7706
1293	3695	2091	8002	8655
9453	4166	9490	1389	7006
7239	8669	2842	6041	7820
1988	4396	2968	1373	9431
1357	1513	3193	7119	2188
4395	4119	4916	4693	7766
8880	6943	8218	9427	9804
4351	2229	6500	8057	1636
2909	6475	742	1746	2155
3939	9252	5679	8694	4251
4205	1892	2375	5336	3766
4339	6535	3425	8506	478
8172	2176	58	9681	6967
5366	200	2661	3666	457
4480	1752	2989	3842	7002
2602	2986	6453	4918	9112
321	5120	5052	956	7302
8326	4523	3881	747	3772
6296	5355	8877	4871	4932
2496	9617	1399	3208	8940
4624	2759	8208	2842	3157
3930	3684	2038	9550	4397
4908	112	2686	3508	8935
4327	8645	5993	9183	7219
7040	1047	5364	6392	8718
235	3793	6896	2766	9550
7427	650	3281	3776	4055
4692	637	5982	3270	3344
9624	2363	2124	5878	3769
8021	7022	9981	6078	3508
5696	408	7708	4793	3054
4162	4407	6995	6768	8354
5818	449	4005	4799	5920
8118	1678	5347	7795	6068
5978	2259	2496	5603	947
5462	7326	6237	5066	3798
1334	5985	6149	5505	9902
3526	7171	1677	5353	221
6908	7329	2309	4781	2403
5092	6586	2367	4010	667
7962	3796	6943	9497	644
7005	9015	3801	1304	5044
886	437	4919	3997	1028
8261	3260	3754	4185	9505
2080	5471	1520	4614	4082
7262	8732	9237	2013	3928
2955	7688	8214	7505	9405
3079	9303	8516	5035	2426
9642	6537	9356	9239	5364
9989	8134	3148	1211	6847
1621	2974	3783	4386	5212
7083	3294	8742	227	5048
3411	447	5595	8430	5990
3241	48	9660	2086	5343
4395	6073	5140	8742	675
6892	5913	9358	4950	8114
3251	872	2573	102	4453
9475	3135	7420	7726	5762
5892	7256	8779	3728	2962
9323	7388	2966	2825	4957
617	4200	2118	3307	5138
3864	4606	3031	8216	2697
5322	1278	1261	8035	3787
7285	3350	883	7269	3140
1645	5363	3962	4399	8113
6202	387	2725	9353	5626
7142	7070	5297	8348	7847
3561	1321	3718	4405	7889
3240	354	7201	7461	3981
2690	1211	4141	215	1207
893	1541	4749	8001	3624
647	3852	7529	4879	431
3710	6177	4600	2365	111
7567	9331	9775	1410	3213
7975	6602	9875	5030	6869
9623	213	9866	5481	282
3689	7060	6463	1075	6124
6518	1780	9706	6058	5187
3529	3242	1773	1291	9344
9765	4297	349	8602	9415
2728	9566	2184	598	2881
6419	275	2254	5884	1032
2484	8720	8475	6702	8226
865	2799	4803	2275	1850
9281	6177	8394	7832	4297
3218	8842	4416	2100	4340
7991	9685	1394	2358	4298
5363	5821	3049	356	2136
2180	9614	8951	1049	4061
1745	6052	5790	8456	9966
4955	6527	7849	6245	9548
8237	8693	2377	5528	4675
7504	585	4511	8894	8658
4328	5859	7411	1764	6930
2590	841	2207	9322	929
5489	8776	5255	5415	3757
2379	1161	4773	5649	9812
7781	5011	5406	8861	5229
3443	2199	6122	4533	4476
7465	8902	2089	5114	7938
4005	1586	2819	9243	5643
9751	8372	7959	7744	7759
6593	1821	7775	2533	8523
9758	4765	665	9642	5329
3046	772	9449	7365	2771
2865	1973	9993	2163	749
4886	4140	7472	4634	6577
8238	3906	6009	2760	4919
5655	6918	1015	4966	4194
6814	8481	1678	6786	4891
8145	4509	9053	2869	3057
8188	8915	8790	6153	4720
7054	5594	417	1457	5132
2034	3818	5240	4931	950
1050	6274	3143	7750	6956
9147	1416	2242	7292	3919
2360	6020	7401	1692	1500
557	4128	1919	1157	5577
1849	6238	552	4640	8866
1005	7304	3175	5600	1576
6866	1423	783	5871	9474
4602	9339	9414	5853	4403
3557	9788	6930	5727	8088
6768	2	1328	7593	7128
4473	4138	9245	8207	7277
8962	2746	3641	5980	4927
9043	1068	3690	9391	5669
1084	7094	4341	1430	4244
9667	9249	3498	7381	7550
7374	9908	2007	826	1019
5875	1889	6350	6925	2849
1760	6486	260	8432	2817
6121	7973	1595	8036	3444
4415	763	1865	1890	7856
5404	7892	7391	3845	4665
4375	9588	4464	8558	760
9816	7800	6525	990	9824
8486	1409	2723	6495	8479
930	1851	9583	5711	4164
3237	8854	1710	9673	2459
3788	1022	7646	5160	2919
7622	5776	3226	7997	3802
801	4036	7240	5521	2657
5215	5962	643	3114	130
9645	8593	7588	3416	6727
7593	7625	518	357	4383
4594	6129	8600	7171	9957
6735	4096	5332	1372	3274
8311	5468	9566	9951	7353
8716	5040	822	3221	8542
8634	7678	8777	5679	8289
3724	1183	8588	5511	8753
4451	7962	6576	4685	4610
2761	3725	3424	7819	5668
7888	702	7530	9347	4761
2506	4145	174	1138	3125
7205	5100	8309	1680	2837
9615	8500	4198	8149	6568
7355	3394	7184	5734	2694
4601	9122	7738	4568	9566
2085	5574	9619	2321	4949
549	2547	3480	4253	5622
674	9589	3411	7865	5688
1253	6359	3345	974	3383
1885	8618	7490	7754	9106
2072	6426	9233	5401	4735
8885	5900	5980	6620	6794
8061	337	9947	5423	3305
2936	8663	694	5232	9827
6102	1084	2694	8727	7728
3486	5673	2623	6576	6242
675	8122	7226	7053	8308
3966	5550	6565	4969	734
9903	2100	8907	9387	1375
1182	7877	2988	9844	6368
2366	683	1485	9295	1679
4359	3872	5475	8740	3456
525	5640	5070	6265	8052
5546	2813	5673	7849	4248
9623	6098	5944	5542	8007
324	4367	9910	1989	1889
5513	5635	9392	6738	4702
5036	8441	5399	5488	383
3256	6794	784	9069	2689
920	6309	7072	1264	5672
8969	7019	3266	2201	1303
6846	9806	9405	9815	9444
8208	122	1092	6167	8189
6741	4012	9143	9808	6371
6342	4188	267	4542	6015
4271	1979	5888	4043	6386
9971	7379	428	5671	7629
8923	2786	7712	6539	8889
6785	7463	3492	5764	7840
1336	1147	9946	8576	1462
3365	8516	7586	6111	3185
2593	8473	7357	3177	8225
1386	4941	1340	1330	2632
9561	6786	5681	4933	4510
9617	7446	1301	1218	5329
5285	1779	8480	6068	7350
2047	6893	8918	4237	7516
3839	6854	3399	3107	7627
6866	1302	3476	290	1729
72	5638	3289	9877	6001
4925	4814	8195	5655	1968
9724	6690	1243	6412	9726
7796	5999	2849	1390	4303
7114	764	5843	930	119
9073	7103	7895	3270	753
5348	6330	2793	9977	7871
2183	2133	2182	2480	4606
1724	8773	8860	387	9420
7393	8537	5904	8761	7907
527	5734	1790	5422	2318
609	3834	7167	6553	7635
2299	5200	2478	8487	4391
2717	8890	2404	6567	2562
3251	9282	7510	257	858
454	3509	2822	1077	6582
524	6135	5251	1473	1218
7712	1705	4621	4876	4482
946	7120	8288	7053	9199
6999	5181	1432	5398	7496
4863	3230	4395	4329	9344
5157	6132	8945	1414	1471
3650	5197	4725	4075	2739
693	6216	7215	4123	858
9626	7193	3373	2405	9401
9140	2174	2672	1003	1131
148	9665	810	3215	8901
6571	8983	8258	6785	4174
8645	4640	5124	2155	4486
5978	2609	7233	7987	1111
4697	6148	4964	8026	8431
4467	3827	2559	9175	2424
9555	7467	3554	5152	9545
3510	4336	5800	4827	9702
2659	9091	3438	1526	3874
3833	5106	6154	7221	3504
7549	6313	4186	6957	5223
1394	148	3300	2063	4642
9113	6230	4113	5399	43
8069	2290	5685	2899	2269
6562	9303	2588	3668	1629
9680	534	4039	6563	5469
2890	3982	4913	6630	1324
1844	4339	97	5145	5219
15	9534	9271	7263	2550
1163	3362	7539	2792	7352
273	4411	8558	3186	4940
3965	5766	9828	279	2471
8467	8105	6266	9950	3528
1424	2027	6012	5147	8254
8465	507	8352	7183	3455
8867	3822	2205	302	4997
7460	2079	5280	3043	7661
7626	7938	8567	8645	202
1983	7182	2819	9288	8879
9454	2072	2001	8536	2909
4306	4094	3638	1199	1834
5810	5208	4888	1233	4340
9684	9399	257	9269	4139
2571	2210	5617	9899	3282
5052	4528	4016	105	2601
2857	8675	9035	1999	6595
9846	308	205	1120	1499
4290	8972	4613	5354	3889
5132	39	8657	5900	6434
1166	3978	3341	7126	445
7668	9572	9814	1674	7354
9382	7633	3641	9714	4258
3905	6511	4968	2584	5458
2605	6113	7238	30	6304
4384	9215	2803	8150	6746
2765	4614	19	6310	4718
3249	5904	3446	918	2317
6466	6033	8807	493	2100
6063	3815	2296	2007	6432
2481	8934	4459	4694	1992
3538	284	8407	6954	6979
1037	1472	3281	1756	8064
586	5023	2655	2734	6995
7510	3175	8586	7612	3075
7604	4042	5636	9349	8405
2725	3781	6373	1117	300
6149	7915	2460	2799	300
5386	1273	1711	8729	2249
3483	1376	6379	7247	3861
5507	1853	3253	965	4920
8044	7114	3563	3130	2161
4919	7090	4889	8280	2045
4112	801	8211	1653	1244
251	1892	1847	8514	3272
5126	7655	5789	2529	4696
9318	9191	1996	265	4919
2569	9437	8971	3733	237
7011	3602	7207	4972	780
4708	9914	7880	9110	7120
4556	3088	8055	4505	7717
4386	2575	7432	8343	6225
3899	4095	5033	155	8192
1848	7397	2407	4117	1048
6409	5462	5864	275	6434
5356	4167	9165	7432	6565
8304	27	5694	296	9732
8258	8482	6283	6371	3230
6244	6243	5756	7772	492
6024	2630	5351	5294	9581
8064	5771	4090	8476	7169
4889	2119	8809	6448	8565
3745	8098	1486	7165	2562
7541	2076	4943	8048	2400
2627	5998	8617	8572	7530
1306	8333	1207	9550	6527
5245	1226	6302	1265	854
2111	5507	227	6268	6693
8432	3296	2449	8887	5234
8411	5515	8278	2146	9133
5807	5359	2854	307	7702
3446	9990	9859	7974	3221
9501	6183	9746	9964	7641
294	8403	3164	2969	3833
2703	8658	1338	7758	521
3083	6664	3605	9436	5145
8191	6556	6036	569	624
5456	7303	7320	3368	1737
5859	230	5384	6483	779
1105	2646	5443	7274	4433
2305	1565	2006	8882	1959
3793	5251	4738	4918	9384
5757	7579	8062	8364	6742
8620	2709	9529	5520	7091
5255	3549	9308	7201	6854
7107	4131	4681	2011	903
3907	6284	4441	7842	548
9721	9380	1819	2857	5574
5048	8207	4028	3027	756
5080	2284	243	4852	2663
4573	9663	6184	4749	8392
3832	9924	8614	5615	3685
3310	8507	3396	7953	6825
3968	9502	1402	635	866
6003	4062	9348	1200	2380
7785	5787	5966	8087	3490
6691	4950	8462	4656	3179
1393	305	8634	9606	9667
3415	3837	1244	5304	7891
9906	3959	1381	7427	4771
4712	24	6030	8328	2227
2620	8986	243	3758	2588
1203	309	7284	1805	6517
5585	6463	1324	2874	5931
1388	4539	8428	3568	760
860	7934	6452	6438	4871
6044	7647	9927	3767	1900
4824	1309	6692	288	3496
4569	3365	1082	3966	2746
2905	7404	9780	9974	2467
8230	2517	7354	7005	1763
6268	2803	5355	6073	906
805	4513	3755	1118	8471
8229	5422	281	6328	1136
4056	8669	2226	8666	8591
6183	2599	3474	6882	6171
9828	3219	5535	7708	2014
7945	3873	7694	3353	2967
949	5487	9685	7769	6676
729	9579	161	8658	4916
7671	4786	5580	3233	2011
8511	5607	7336	6969	6040
2918	2374	1150	5725	9688
5265	5218	2773	1832	7042
9646	8409	5127	8372	9758
2179	1603	6799	6079	2794
2508	1598	736	6687	394
1681	3397	9157	1285	5629
5014	4775	1105	6339	3740
4140	3291	6082	9084	106
2561	1093	7439	3878	6887
357	5838	1715	4161	2411
6582	9667	7032	9193	8136
2248	5246	5612	80	5770
798	8367	5137	5600	1526
6859	8150	5302	7055	6346
8205	7679	4739	4684	9778
4586	1884	6374	6658	3558
2970	7256	8613	6902	1791
6029	8518	7613	7654	8933
3058	5029	7136	4083	2842
6156	7751	5476	8438	6703
9092	7168	5480	3817	397
3206	2301	9555	1814	618
6692	8135	1469	1118	9166
4000	969	6653	6251	9627
5422	1301	8899	3513	1853
5817	1723	2359	2263	936
7445	3141	5798	7180	2530
5518	8360	8571	5059	8582
3723	8075	7082	8357	7068
5314	3585	8201	2677	2008
1141	836	7138	497	5593
4383	6480	7996	8397	2428
6820	3080	122	1817	4549
6287	8618	6767	537	6435
6443	5665	8000	875	5201
7383	8942	1823	2730	6089
1324	405	7395	8117	4181
101	1406	6700	4065	670
4094	9282	7151	6486	6303
7643	6394	8142	8563	3357
5473	8372	3629	856	8724
4886	5360	7952	2072	2572
8993	810	2534	3796	4725
4075	4798	8332	3879	3407
1714	571	126	7271	167
6700	9220	5421	4316	221
4765	9905	5468	7542	6272
2636	6315	7839	9712	4166
3140	3797	270	1571	1986
7563	3847	9830	7907	4143
15	9614	5987	1595	503
7515	441	3031	6596	9492
8254	3204	411	4869	7814
8048	8144	9512	2559	280
7425	5133	1144	1499	2904
6156	6237	6401	1169	2491
1084	5984	4819	7905	8581
257	3051	2714	6878	3655
9225	5655	6248	4539	2332
115	2296	6551	5150	6757
9237	9737	9489	3174	4908
391	5912	9566	9264	401
1758	9514	6388	2537	1377
2991	1417	7693	6221	2235
3139	7454	2657	1768	6918
3327	5421	6613	843	7174
5065	9500	913	374	7247
2782	6292	4966	9629	1353
1976	62	1842	606	4564
6917	5776	7173	1932	7527
9227	7468	3796	134	1723
622	3976	5269	5692	4919
2159	3700	4132	1694	8039
139	3974	985	7527	4405
849	780	9253	2120	6962
3323	8058	3185	7425	9741
2130	7798	2062	7027	1607
8299	7190	2623	1159	4725
9033	7002	6579	3742	4722
4826	7509	4293	8652	3235
3560	8266	6401	7242	430
4032	4653	1668	817	207
7259	2112	7281	8468	2491
3317	8879	127	93	6236
3906	4224	6044	9835	7477
4033	5990	6727	6962	2752
4737	1049	6395	1946	4637
1177	7216	1588	8604	6475
3224	8691	1758	9406	4819
7315	9185	5304	5040	9294
4760	1893	8334	1812	9591
4173	987	1917	5980	8859
8924	3195	3191	6777	8579
3618	523	4931	4237	3155
6670	6978	6958	3607	8157
1402	8640	2006	1188	843
8889	7908	4637	6515	276
2813	4407	5626	5141	8217
6072	940	9457	2508	2535
9284	2583	1578	2934	1164
7856	8032	7893	7080	7310
8521	2824	9764	3662	1496
3478	2292	6926	7216	4837
9830	8213	7424	4440	5865
2196	8519	9316	7047	4557
7804	6279	7366	800	235
2486	5625	1921	3990	7414
4567	2363	3566	1884	9503
7715	2882	9060	4823	3970
1679	2689	4490	4796	8642
1538	3477	9287	6453	882
1707	4701	5533	4533	8283
6415	275	6936	2389	6398
8888	1857	3069	6668	8501
9327	8734	5762	965	1804
476	1987	8290	5556	1369
4657	7171	9897	5557	747
2434	1801	5040	9506	3100
5236	7839	7618	4577	5840
5091	1467	2469	1239	5766
8060	96	56	4607	1388
7742	8058	4938	6235	6693
722	8008	4525	9703	9388
8981	4060	8156	1831	252
107	434	6597	6137	5161
6829	7469	3906	4082	9041
9195	4506	4678	1279	7770
2986	64	9085	2505	3930
3065	6146	7101	2064	5808
8034	9781	2406	4700	4289
7606	3963	2603	6865	7577
1280	725	9211	3208	9024
1692	4728	2524	4110	2378
5698	2725	8485	3526	7699
3150	2304	3701	4383	3691
7056	7427	3036	9287	7562
4734	9142	7377	6756	6157
9776	9668	5904	5763	9630
5997	198	2408	451	2137
6892	7553	2323	8275	125
735	2688	6666	5396	131
3787	9140	6302	5677	3770
3512	9594	7958	5887	7995
4696	6019	831	8790	6190
3506	2211	6066	846	8113
3623	7204	83	6	4493
3156	4110	5601	5827	8768
1296	5457	3402	4664	8322
3190	8190	4935	2735	9875
7407	268	6854	8507	4193
5151	2161	8964	6914	5164
1318	5669	3603	8695	7133
8471	4072	9874	3147	2055
7632	5894	7287	6654	1720
7061	4699	2163	4955	9264
5862	2620	9327	4094	2317
2062	5134	5171	3979	2248
7979	3355	5562	9426	767
7764	8322	33	9472	9993
9007	5035	8556	8670	420
5226	5942	5656	1802	5420
6432	8894	7097	758	5580
2442	5005	8557	2577	5763
2542	9646	2402	7505	2324
2779	7271	9051	8336	6589
2836	8257	4942	4287	7299
3605	8045	7790	4146	5387
6088	761	8991	6367	6239
1872	8688	5552	970	7284
7244	6982	5399	6182	4149
8527	530	8132	9535	446
2346	9154	1621	5787	2698
2071	3480	8826	820	4969
7381	6572	4057	9631	3401
8521	927	3176	5541	197
6226	4803	8571	3081	6770
3433	1130	3197	911	3099
8095	9192	7802	7459	303
7927	4919	8780	8984	7649
5609	5412	4500	2177	598
3862	8521	1658	7215	7604
6613	8300	9930	7449	5206
5218	638	5039	2077	7437
4938	6211	6087	5344	1158
8374	9732	5968	1533	1803
6156	3663	8324	9590	137
906	5681	5026	419	9242
8921	9737	5773	7882	7702
6137	6554	9611	8608	6451
7159	2619	2272	1513	6228
849	8943	7046	3624	6875
4934	6589	4823	3351	2506
5284	6524	7593	5574	9519
4660	9985	7492	9884	4078
3604	3004	6063	8048	8998
2717	8066	4318	2588	4126
1117	6629	8384	7888	5740
1960	4140	5745	7254	8713
9590	5588	3000	1547	2924
6457	7377	9637	983	1256
1109	2824	6939	1737	610
1355	1163	9064	7950	9410
927	5561	3767	2000	8971
8924	7751	4557	7578	6076
8974	2318	2367	4265	1099
1064	1311	708	1039	394
1853	4958	8073	3221	6763
1960	2508	1922	8295	4330
5685	82	7140	1664	9388
7833	1550	2076	9389	9326
